PK,SK,kanji_char,component_char,,,EntityType
KANJI#249,COMPONENT#852,髪,長,,,KanjiComponent
KANJI#249,COMPONENT#484,髪,彡,,,KanjiComponent
KANJI#249,COMPONENT#277,髪,友,,,KanjiComponent
KANJI#249,COMPONENT#120,髪,云,,,KanjiComponent
KANJI#250,COMPONENT#632,馬,灬,,,KanjiComponent
KANJI#251,COMPONENT#765,首,自,,,KanjiComponent
KANJI#251,COMPONENT#62,首,䒑,,,KanjiComponent
KANJI#252,COMPONENT#879,飛,飞,,,KanjiComponent
KANJI#252,COMPONENT#248,飛,升,,,KanjiComponent
KANJI#253,COMPONENT#724,類,米,,,KanjiComponent
KANJI#253,COMPONENT#875,類,頁,,,KanjiComponent
KANJI#253,COMPONENT#822,類,貝,,,KanjiComponent
KANJI#253,COMPONENT#725,類,类,,,KanjiComponent
KANJI#253,COMPONENT#352,類,大,,,KanjiComponent
KANJI#254,COMPONENT#269,願,原,,,KanjiComponent
KANJI#254,COMPONENT#875,願,頁,,,KanjiComponent
KANJI#254,COMPONENT#822,願,貝,,,KanjiComponent
KANJI#254,COMPONENT#681,願,白,,,KanjiComponent
KANJI#254,COMPONENT#266,願,厂,,,KanjiComponent
KANJI#255,COMPONENT#485,顔,彦,,,KanjiComponent
KANJI#255,COMPONENT#875,顔,頁,,,KanjiComponent
KANJI#255,COMPONENT#822,顔,貝,,,KanjiComponent
KANJI#255,COMPONENT#484,顔,彡,,,KanjiComponent
KANJI#255,COMPONENT#716,顔,立,,,KanjiComponent
KANJI#256,COMPONENT#582,頼,束,,,KanjiComponent
KANJI#256,COMPONENT#875,頼,頁,,,KanjiComponent
KANJI#256,COMPONENT#822,頼,貝,,,KanjiComponent
KANJI#257,COMPONENT#813,頭,豆,,,KanjiComponent
KANJI#257,COMPONENT#875,頭,頁,,,KanjiComponent
KANJI#257,COMPONENT#822,頭,貝,,,KanjiComponent
KANJI#258,COMPONENT#67,頂,丁,,,KanjiComponent
KANJI#258,COMPONENT#875,頂,頁,,,KanjiComponent
KANJI#258,COMPONENT#822,頂,貝,,,KanjiComponent
KANJI#259,COMPONENT#871,靴,革,,,KanjiComponent
KANJI#259,COMPONENT#238,靴,化,,,KanjiComponent
KANJI#259,COMPONENT#18,靴,イ,,,KanjiComponent
KANJI#259,COMPONENT#31,靴,ヒ,,,KanjiComponent
KANJI#260,COMPONENT#734,面,罒,,,KanjiComponent
KANJI#260,COMPONENT#747,面,而,,,KanjiComponent
KANJI#261,COMPONENT#97,非,丿丨,,,KanjiComponent
KANJI#262,COMPONENT#869,静,青,,,KanjiComponent
KANJI#262,COMPONENT#116,静,争,,,KanjiComponent
KANJI#262,COMPONENT#900,静,龶,,,KanjiComponent
KANJI#262,COMPONENT#567,静,月,,,KanjiComponent
KANJI#263,COMPONENT#865,雪,雨,,,KanjiComponent
KANJI#263,COMPONENT#38,雪,ヨ,,,KanjiComponent
KANJI#264,COMPONENT#355,難,夫,,,KanjiComponent
KANJI#264,COMPONENT#859,難,隹,,,KanjiComponent
KANJI#265,COMPONENT#580,雑,杂,,,KanjiComponent
KANJI#265,COMPONENT#859,雑,隹,,,KanjiComponent
KANJI#265,COMPONENT#109,雑,九,,,KanjiComponent
KANJI#265,COMPONENT#572,雑,木,,,KanjiComponent
KANJI#266,COMPONENT#856,際,阝,,,KanjiComponent
KANJI#266,COMPONENT#702,際,祭,,,KanjiComponent
KANJI#266,COMPONENT#22,際,タ,,,KanjiComponent
KANJI#266,COMPONENT#29,際,ヌ,,,KanjiComponent
KANJI#267,COMPONENT#856,陽,阝,,,KanjiComponent
KANJI#267,COMPONENT#541,陽,旦,,,KanjiComponent
KANJI#267,COMPONENT#230,陽,勿,,,KanjiComponent
KANJI#267,COMPONENT#228,陽,勹,,,KanjiComponent
KANJI#268,COMPONENT#856,険,阝,,,KanjiComponent
KANJI#268,COMPONENT#48,険,㑒,,,KanjiComponent
KANJI#269,COMPONENT#856,除,阝,,,KanjiComponent
KANJI#269,COMPONENT#157,除,余,,,KanjiComponent
KANJI#270,COMPONENT#856,限,阝,,,KanjiComponent
KANJI#270,COMPONENT#775,限,艮,,,KanjiComponent
KANJI#271,COMPONENT#856,降,阝,,,KanjiComponent
KANJI#271,COMPONENT#344,降,夅,,,KanjiComponent
KANJI#271,COMPONENT#343,降,夂,,,KanjiComponent
KANJI#271,COMPONENT#42,降,㐄,,,KanjiComponent
KANJI#272,COMPONENT#856,阪,阝,,,KanjiComponent
KANJI#272,COMPONENT#279,阪,反,,,KanjiComponent
KANJI#272,COMPONENT#275,阪,又,,,KanjiComponent
KANJI#273,COMPONENT#853,関,門,,,KanjiComponent
KANJI#273,COMPONENT#181,関,关,,,KanjiComponent
KANJI#273,COMPONENT#353,関,天,,,KanjiComponent
KANJI#274,COMPONENT#853,閉,門,,,KanjiComponent
KANJI#274,COMPONENT#514,閉,才,,,KanjiComponent
KANJI#275,COMPONENT#616,酒,氵,,,KanjiComponent
KANJI#275,COMPONENT#845,酒,酉,,,KanjiComponent
KANJI#276,COMPONENT#845,配,酉,,,KanjiComponent
KANJI#276,COMPONENT#439,配,己,,,KanjiComponent
KANJI#276,COMPONENT#804,配,西,,,KanjiComponent
KANJI#277,COMPONENT#746,都,者,,,KanjiComponent
KANJI#277,COMPONENT#856,都,阝,,,KanjiComponent
KANJI#277,COMPONENT#744,都,耂,,,KanjiComponent
KANJI#277,COMPONENT#538,都,日,,,KanjiComponent
KANJI#278,COMPONENT#856,部,阝,,,KanjiComponent
KANJI#278,COMPONENT#716,部,立,,,KanjiComponent
KANJI#278,COMPONENT#312,部,咅,,,KanjiComponent
KANJI#278,COMPONENT#285,部,口,,,KanjiComponent
KANJI#279,COMPONENT#905,選,辶,,,KanjiComponent
KANJI#279,COMPONENT#444,選,巽,,,KanjiComponent
KANJI#279,COMPONENT#439,選,己,,,KanjiComponent
KANJI#279,COMPONENT#180,選,共,,,KanjiComponent
KANJI#279,COMPONENT#901,選,龷,,,KanjiComponent
KANJI#280,COMPONENT#905,適,辶,,,KanjiComponent
KANJI#280,COMPONENT#317,適,啇,,,KanjiComponent
KANJI#280,COMPONENT#287,適,古,,,KanjiComponent
KANJI#280,COMPONENT#188,適,冂,,,KanjiComponent
KANJI#280,COMPONENT#716,適,立,,,KanjiComponent
KANJI#281,COMPONENT#905,遠,辶,,,KanjiComponent
KANJI#281,COMPONENT#327,遠,土,,,KanjiComponent
KANJI#281,COMPONENT#802,遠,袁,,,KanjiComponent
KANJI#281,COMPONENT#911,遠,𠮷,,,KanjiComponent
KANJI#282,COMPONENT#905,違,辶,,,KanjiComponent
KANJI#282,COMPONENT#872,違,韋,,,KanjiComponent
KANJI#282,COMPONENT#42,違,㐄,,,KanjiComponent
KANJI#283,COMPONENT#905,達,辶,,,KanjiComponent
KANJI#283,COMPONENT#327,達,土,,,KanjiComponent
KANJI#283,COMPONENT#716,達,立,,,KanjiComponent
KANJI#283,COMPONENT#738,達,羊,,,KanjiComponent
KANJI#284,COMPONENT#905,過,辶,,,KanjiComponent
KANJI#284,COMPONENT#195,過,冎,,,KanjiComponent
KANJI#284,COMPONENT#193,過,冋,,,KanjiComponent
KANJI#284,COMPONENT#285,過,口,,,KanjiComponent
KANJI#285,COMPONENT#905,遊,辶,,,KanjiComponent
KANJI#285,COMPONENT#533,遊,方,,,KanjiComponent
KANJI#285,COMPONENT#907,遊,𠂉,,,KanjiComponent
KANJI#285,COMPONENT#373,遊,子,,,KanjiComponent
KANJI#286,COMPONENT#905,遅,辶,,,KanjiComponent
KANJI#286,COMPONENT#414,遅,尸,,,KanjiComponent
KANJI#286,COMPONENT#738,遅,羊,,,KanjiComponent
KANJI#287,COMPONENT#905,進,辶,,,KanjiComponent
KANJI#287,COMPONENT#859,進,隹,,,KanjiComponent
KANJI#288,COMPONENT#905,連,辶,,,KanjiComponent
KANJI#288,COMPONENT#834,連,車,,,KanjiComponent
KANJI#289,COMPONENT#905,速,辶,,,KanjiComponent
KANJI#289,COMPONENT#582,速,束,,,KanjiComponent
KANJI#290,COMPONENT#905,途,辶,,,KanjiComponent
KANJI#290,COMPONENT#157,途,余,,,KanjiComponent
KANJI#290,COMPONENT#454,途,干,,,KanjiComponent
KANJI#291,COMPONENT#905,逃,辶,,,KanjiComponent
KANJI#291,COMPONENT#170,逃,兆,,,KanjiComponent
KANJI#291,COMPONENT#164,逃,儿,,,KanjiComponent
KANJI#292,COMPONENT#905,退,辶,,,KanjiComponent
KANJI#292,COMPONENT#775,退,艮,,,KanjiComponent
KANJI#293,COMPONENT#905,追,辶,,,KanjiComponent
KANJI#293,COMPONENT#55,追,㠯,,,KanjiComponent
KANJI#294,COMPONENT#905,迷,辶,,,KanjiComponent
KANJI#294,COMPONENT#724,迷,米,,,KanjiComponent
KANJI#294,COMPONENT#572,迷,木,,,KanjiComponent
KANJI#295,COMPONENT#905,返,辶,,,KanjiComponent
KANJI#295,COMPONENT#279,返,反,,,KanjiComponent
KANJI#295,COMPONENT#275,返,又,,,KanjiComponent
KANJI#296,COMPONENT#905,迎,辶,,,KanjiComponent
KANJI#296,COMPONENT#260,迎,卩,,,KanjiComponent
KANJI#297,COMPONENT#905,込,辶,,,KanjiComponent
KANJI#297,COMPONENT#175,込,入,,,KanjiComponent
KANJI#298,COMPONENT#769,辞,舌,,,KanjiComponent
KANJI#298,COMPONENT#836,辞,辛,,,KanjiComponent
KANJI#298,COMPONENT#245,辞,千,,,KanjiComponent
KANJI#298,COMPONENT#245,辞,千,,,KanjiComponent
KANJI#299,COMPONENT#765,身,自,,,KanjiComponent
KANJI#300,COMPONENT#830,路,足,,,KanjiComponent
KANJI#300,COMPONENT#298,路,各,,,KanjiComponent
KANJI#300,COMPONENT#343,路,夂,,,KanjiComponent
KANJI#301,COMPONENT#829,越,走,,,KanjiComponent
KANJI#301,COMPONENT#505,越,戊,,,KanjiComponent
KANJI#301,COMPONENT#327,越,土,,,KanjiComponent
KANJI#302,COMPONENT#355,賛,夫,,,KanjiComponent
KANJI#302,COMPONENT#822,賛,貝,,,KanjiComponent
KANJI#302,COMPONENT#177,賛,八,,,KanjiComponent
KANJI#302,COMPONENT#53,賛,㚘,,,KanjiComponent
KANJI#303,COMPONENT#593,資,次,,,KanjiComponent
KANJI#303,COMPONENT#822,資,貝,,,KanjiComponent
KANJI#303,COMPONENT#177,資,八,,,KanjiComponent
KANJI#303,COMPONENT#202,資,冫,,,KanjiComponent
KANJI#304,COMPONENT#478,費,弗,,,KanjiComponent
KANJI#304,COMPONENT#822,費,貝,,,KanjiComponent
KANJI#304,COMPONENT#177,費,八,,,KanjiComponent
KANJI#305,COMPONENT#900,責,龶,,,KanjiComponent
KANJI#305,COMPONENT#822,責,貝,,,KanjiComponent
KANJI#305,COMPONENT#177,責,八,,,KanjiComponent
KANJI#306,COMPONENT#214,貧,分,,,KanjiComponent
KANJI#306,COMPONENT#822,貧,貝,,,KanjiComponent
KANJI#306,COMPONENT#177,貧,八,,,KanjiComponent
KANJI#306,COMPONENT#211,貧,刀,,,KanjiComponent
KANJI#307,COMPONENT#822,財,貝,,,KanjiComponent
KANJI#307,COMPONENT#177,財,八,,,KanjiComponent
KANJI#307,COMPONENT#514,財,才,,,KanjiComponent
KANJI#308,COMPONENT#20,負,ク,,,KanjiComponent
KANJI#308,COMPONENT#822,負,貝,,,KanjiComponent
KANJI#308,COMPONENT#177,負,八,,,KanjiComponent
KANJI#309,COMPONENT#810,議,言,,,KanjiComponent
KANJI#309,COMPONENT#742,議,義,,,KanjiComponent
KANJI#309,COMPONENT#508,議,我,,,KanjiComponent
KANJI#309,COMPONENT#15,議,⺷,,,KanjiComponent
KANJI#310,COMPONENT#525,警,敬,,,KanjiComponent
KANJI#310,COMPONENT#810,警,言,,,KanjiComponent
KANJI#310,COMPONENT#288,警,句,,,KanjiComponent
KANJI#310,COMPONENT#518,警,攵,,,KanjiComponent
KANJI#310,COMPONENT#228,警,勹,,,KanjiComponent
KANJI#311,COMPONENT#810,識,言,,,KanjiComponent
KANJI#311,COMPONENT#874,識,音,,,KanjiComponent
KANJI#311,COMPONENT#504,識,戈,,,KanjiComponent
KANJI#312,COMPONENT#810,論,言,,,KanjiComponent
KANJI#312,COMPONENT#160,論,侖,,,KanjiComponent
KANJI#312,COMPONENT#143,論,人,,,KanjiComponent
KANJI#313,COMPONENT#810,談,言,,,KanjiComponent
KANJI#313,COMPONENT#631,談,火,,,KanjiComponent
KANJI#313,COMPONENT#633,談,炎,,,KanjiComponent
KANJI#314,COMPONENT#810,調,言,,,KanjiComponent
KANJI#314,COMPONENT#311,調,周,,,KanjiComponent
KANJI#314,COMPONENT#8,調,⺆,,,KanjiComponent
KANJI#314,COMPONENT#911,調,𠮷,,,KanjiComponent
KANJI#315,COMPONENT#810,説,言,,,KanjiComponent
KANJI#315,COMPONENT#174,説,兑,,,KanjiComponent
KANJI#315,COMPONENT#168,説,兄,,,KanjiComponent
KANJI#315,COMPONENT#164,説,儿,,,KanjiComponent
KANJI#316,COMPONENT#810,誤,言,,,KanjiComponent
KANJI#316,COMPONENT#308,誤,呉,,,KanjiComponent
KANJI#316,COMPONENT#285,誤,口,,,KanjiComponent
KANJI#316,COMPONENT#179,誤,六,,,KanjiComponent
KANJI#317,COMPONENT#810,認,言,,,KanjiComponent
KANJI#317,COMPONENT#494,認,忍,,,KanjiComponent
KANJI#317,COMPONENT#213,認,刃,,,KanjiComponent
KANJI#317,COMPONENT#491,認,心,,,KanjiComponent
KANJI#318,COMPONENT#810,許,言,,,KanjiComponent
KANJI#318,COMPONENT#249,許,午,,,KanjiComponent
KANJI#319,COMPONENT#810,訪,言,,,KanjiComponent
KANJI#319,COMPONENT#533,訪,方,,,KanjiComponent
KANJI#320,COMPONENT#810,記,言,,,KanjiComponent
KANJI#320,COMPONENT#439,記,己,,,KanjiComponent
KANJI#321,COMPONENT#809,解,角,,,KanjiComponent
KANJI#321,COMPONENT#211,解,刀,,,KanjiComponent
KANJI#321,COMPONENT#643,解,牛,,,KanjiComponent
KANJI#321,COMPONENT#20,解,ク,,,KanjiComponent
KANJI#322,COMPONENT#859,観,隹,,,KanjiComponent
KANJI#322,COMPONENT#807,観,見,,,KanjiComponent
KANJI#322,COMPONENT#164,観,儿,,,KanjiComponent
KANJI#322,COMPONENT#686,観,目,,,KanjiComponent
KANJI#323,COMPONENT#12,覚,⺍冖,,,KanjiComponent
KANJI#323,COMPONENT#807,覚,見,,,KanjiComponent
KANJI#323,COMPONENT#164,覚,儿,,,KanjiComponent
KANJI#323,COMPONENT#686,覚,目,,,KanjiComponent
KANJI#324,COMPONENT#355,規,夫,,,KanjiComponent
KANJI#324,COMPONENT#807,規,見,,,KanjiComponent
KANJI#324,COMPONENT#164,規,儿,,,KanjiComponent
KANJI#324,COMPONENT#686,規,目,,,KanjiComponent
KANJI#325,COMPONENT#805,要,覀,,,KanjiComponent
KANJI#325,COMPONENT#367,要,女,,,KanjiComponent
KANJI#326,COMPONENT#801,表,表,,,KanjiComponent
KANJI#326,COMPONENT#799,表,衣,,,KanjiComponent
KANJI#326,COMPONENT#900,表,龶,,,KanjiComponent
KANJI#327,COMPONENT#798,術,行,,,KanjiComponent
KANJI#327,COMPONENT#576,術,朮,,,KanjiComponent
KANJI#327,COMPONENT#487,術,彳,,,KanjiComponent
KANJI#327,COMPONENT#118,術,亍,,,KanjiComponent
KANJI#328,COMPONENT#778,薬,艹,,,KanjiComponent
KANJI#328,COMPONENT#591,薬,楽,,,KanjiComponent
KANJI#328,COMPONENT#681,薬,白,,,KanjiComponent
KANJI#328,COMPONENT#572,薬,木,,,KanjiComponent
KANJI#329,COMPONENT#778,葉,艹,,,KanjiComponent
KANJI#329,COMPONENT#78,葉,世,,,KanjiComponent
KANJI#329,COMPONENT#572,葉,木,,,KanjiComponent
KANJI#330,COMPONENT#778,落,艹,,,KanjiComponent
KANJI#330,COMPONENT#616,落,氵,,,KanjiComponent
KANJI#330,COMPONENT#343,落,夂,,,KanjiComponent
KANJI#330,COMPONENT#298,落,各,,,KanjiComponent
KANJI#330,COMPONENT#285,落,口,,,KanjiComponent
KANJI#331,COMPONENT#778,草,艹,,,KanjiComponent
KANJI#331,COMPONENT#544,草,早,,,KanjiComponent
KANJI#331,COMPONENT#538,草,日,,,KanjiComponent
KANJI#331,COMPONENT#242,草,十,,,KanjiComponent
KANJI#332,COMPONENT#778,苦,艹,,,KanjiComponent
KANJI#332,COMPONENT#287,苦,古,,,KanjiComponent
KANJI#332,COMPONENT#285,苦,口,,,KanjiComponent
KANJI#333,COMPONENT#778,若,艹,,,KanjiComponent
KANJI#333,COMPONENT#295,若,右,,,KanjiComponent
KANJI#333,COMPONENT#285,若,口,,,KanjiComponent
KANJI#334,COMPONENT#775,良,艮,,,KanjiComponent
KANJI#335,COMPONENT#773,船,舟,,,KanjiComponent
KANJI#335,COMPONENT#51,船,㕣,,,KanjiComponent
KANJI#336,COMPONENT#349,舞,夕,,,KanjiComponent
KANJI#336,COMPONENT#771,舞,舛,,,KanjiComponent
KANJI#336,COMPONENT#42,舞,㐄,,,KanjiComponent
KANJI#337,COMPONENT#567,腹,月,,,KanjiComponent
KANJI#337,COMPONENT#348,腹,复,,,KanjiComponent
KANJI#337,COMPONENT#343,腹,夂,,,KanjiComponent
KANJI#338,COMPONENT#762,能,能,,,KanjiComponent
KANJI#338,COMPONENT#567,能,月,,,KanjiComponent
KANJI#338,COMPONENT#35,能,ム,,,KanjiComponent
KANJI#338,COMPONENT#31,能,ヒ,,,KanjiComponent
KANJI#339,COMPONENT#239,背,北,,,KanjiComponent
KANJI#339,COMPONENT#567,背,月,,,KanjiComponent
KANJI#340,COMPONENT#567,育,月,,,KanjiComponent
KANJI#340,COMPONENT#128,育,亠ム,,,KanjiComponent
KANJI#341,COMPONENT#750,職,耳,,,KanjiComponent
KANJI#341,COMPONENT#874,職,音,,,KanjiComponent
KANJI#341,COMPONENT#504,職,戈,,,KanjiComponent
KANJI#342,COMPONENT#750,耳,耳,,,KanjiComponent
KANJI#343,COMPONENT#327,老,土,,,KanjiComponent
KANJI#343,COMPONENT#744,老,耂,,,KanjiComponent
KANJI#343,COMPONENT#31,老,ヒ,,,KanjiComponent
KANJI#344,COMPONENT#15,美,⺷,,,KanjiComponent
KANJI#344,COMPONENT#352,美,大,,,KanjiComponent
KANJI#344,COMPONENT#650,美,王,,,KanjiComponent
KANJI#345,COMPONENT#734,置,罒,,,KanjiComponent
KANJI#345,COMPONENT#687,置,直,,,KanjiComponent
KANJI#345,COMPONENT#686,置,目,,,KanjiComponent
KANJI#345,COMPONENT#242,置,十,,,KanjiComponent
KANJI#346,COMPONENT#734,罪,罒,,,KanjiComponent
KANJI#346,COMPONENT#870,罪,非,,,KanjiComponent
KANJI#347,COMPONENT#728,緒,糸,,,KanjiComponent
KANJI#347,COMPONENT#459,緒,幺,,,KanjiComponent
KANJI#347,COMPONENT#746,緒,者,,,KanjiComponent
KANJI#347,COMPONENT#744,緒,耂,,,KanjiComponent
KANJI#348,COMPONENT#728,続,糸,,,KanjiComponent
KANJI#348,COMPONENT#459,続,幺,,,KanjiComponent
KANJI#348,COMPONENT#341,続,売,,,KanjiComponent
KANJI#348,COMPONENT#337,続,士,,,KanjiComponent
KANJI#349,COMPONENT#728,絶,糸,,,KanjiComponent
KANJI#349,COMPONENT#459,絶,幺,,,KanjiComponent
KANJI#349,COMPONENT#777,絶,色,,,KanjiComponent
KANJI#350,COMPONENT#728,絵,糸,,,KanjiComponent
KANJI#350,COMPONENT#459,絵,幺,,,KanjiComponent
KANJI#350,COMPONENT#155,絵,会,,,KanjiComponent
KANJI#351,COMPONENT#728,給,糸,,,KanjiComponent
KANJI#351,COMPONENT#459,給,幺,,,KanjiComponent
KANJI#351,COMPONENT#299,給,合,,,KanjiComponent
KANJI#352,COMPONENT#728,経,糸,,,KanjiComponent
KANJI#352,COMPONENT#459,経,幺,,,KanjiComponent
KANJI#352,COMPONENT#328,経,圣,,,KanjiComponent
KANJI#352,COMPONENT#275,経,又,,,KanjiComponent
KANJI#352,COMPONENT#327,経,土,,,KanjiComponent
KANJI#353,COMPONENT#728,組,糸,,,KanjiComponent
KANJI#353,COMPONENT#459,組,幺,,,KanjiComponent
KANJI#353,COMPONENT#77,組,且,,,KanjiComponent
KANJI#354,COMPONENT#728,約,糸,,,KanjiComponent
KANJI#354,COMPONENT#459,約,幺,,,KanjiComponent
KANJI#354,COMPONENT#229,約,勺,,,KanjiComponent
KANJI#354,COMPONENT#228,約,勹,,,KanjiComponent
KANJI#355,COMPONENT#724,精,米,,,KanjiComponent
KANJI#355,COMPONENT#869,精,青,,,KanjiComponent
KANJI#355,COMPONENT#900,精,龶,,,KanjiComponent
KANJI#355,COMPONENT#567,精,月,,,KanjiComponent
KANJI#356,COMPONENT#724,米,米,,,KanjiComponent
KANJI#356,COMPONENT#572,米,木,,,KanjiComponent
KANJI#357,COMPONENT#722,箱,竹,,,KanjiComponent
KANJI#357,COMPONENT#688,箱,相,,,KanjiComponent
KANJI#357,COMPONENT#572,箱,木,,,KanjiComponent
KANJI#357,COMPONENT#686,箱,目,,,KanjiComponent
KANJI#358,COMPONENT#722,等,竹,,,KanjiComponent
KANJI#358,COMPONENT#397,等,寺,,,KanjiComponent
KANJI#359,COMPONENT#722,笑,竹,,,KanjiComponent
KANJI#359,COMPONENT#357,笑,夭,,,KanjiComponent
KANJI#360,COMPONENT#378,窓,宀,,,KanjiComponent
KANJI#360,COMPONENT#164,窓,儿,,,KanjiComponent
KANJI#360,COMPONENT#491,窓,心,,,KanjiComponent
KANJI#360,COMPONENT#178,窓,公,,,KanjiComponent
KANJI#361,COMPONENT#378,突,宀,,,KanjiComponent
KANJI#361,COMPONENT#164,突,儿,,,KanjiComponent
KANJI#361,COMPONENT#352,突,大,,,KanjiComponent
KANJI#362,COMPONENT#708,積,禾,,,KanjiComponent
KANJI#362,COMPONENT#900,積,龶,,,KanjiComponent
KANJI#362,COMPONENT#822,積,貝,,,KanjiComponent
KANJI#362,COMPONENT#686,積,目,,,KanjiComponent
KANJI#363,COMPONENT#708,種,禾,,,KanjiComponent
KANJI#363,COMPONENT#849,種,重,,,KanjiComponent
KANJI#363,COMPONENT#663,種,申,,,KanjiComponent
KANJI#363,COMPONENT#327,種,土,,,KanjiComponent
KANJI#364,COMPONENT#708,程,禾,,,KanjiComponent
KANJI#364,COMPONENT#285,程,口,,,KanjiComponent
KANJI#364,COMPONENT#650,程,王,,,KanjiComponent
KANJI#365,COMPONENT#708,科,禾,,,KanjiComponent
KANJI#365,COMPONENT#528,科,斗,,,KanjiComponent
KANJI#366,COMPONENT#700,福,礻,,,KanjiComponent
KANJI#366,COMPONENT#669,福,畐,,,KanjiComponent
KANJI#366,COMPONENT#660,福,田,,,KanjiComponent
KANJI#367,COMPONENT#700,神,礻,,,KanjiComponent
KANJI#367,COMPONENT#663,神,申,,,KanjiComponent
KANJI#368,COMPONENT#700,祖,礻,,,KanjiComponent
KANJI#368,COMPONENT#77,祖,且,,,KanjiComponent
KANJI#369,COMPONENT#700,礼,礻,,,KanjiComponent
KANJI#369,COMPONENT#108,礼,乚,,,KanjiComponent
KANJI#370,COMPONENT#177,示,八,,,KanjiComponent
KANJI#370,COMPONENT#67,示,丁,,,KanjiComponent
KANJI#371,COMPONENT#698,確,石,,,KanjiComponent
KANJI#371,COMPONENT#859,確,隹,,,KanjiComponent
KANJI#371,COMPONENT#860,確,隺,,,KanjiComponent
KANJI#372,COMPONENT#698,破,石,,,KanjiComponent
KANJI#372,COMPONENT#683,破,皮,,,KanjiComponent
KANJI#372,COMPONENT#279,破,反,,,KanjiComponent
KANJI#373,COMPONENT#70,石,丆,,,KanjiComponent
KANJI#373,COMPONENT#285,石,口,,,KanjiComponent
KANJI#374,COMPONENT#686,眠,目,,,KanjiComponent
KANJI#374,COMPONENT#613,眠,民,,,KanjiComponent
KANJI#375,COMPONENT#572,相,木,,,KanjiComponent
KANJI#375,COMPONENT#686,相,目,,,KanjiComponent
KANJI#376,COMPONENT#686,直,目,,,KanjiComponent
KANJI#377,COMPONENT#593,盗,次,,,KanjiComponent
KANJI#377,COMPONENT#684,盗,皿,,,KanjiComponent
KANJI#377,COMPONENT#143,盗,人,,,KanjiComponent
KANJI#377,COMPONENT#202,盗,冫,,,KanjiComponent
KANJI#378,COMPONENT#609,皆,比,,,KanjiComponent
KANJI#378,COMPONENT#681,皆,白,,,KanjiComponent
KANJI#378,COMPONENT#31,皆,ヒ,,,KanjiComponent
KANJI#379,COMPONENT#678,登,癶,,,KanjiComponent
KANJI#379,COMPONENT#813,登,豆,,,KanjiComponent
KANJI#380,COMPONENT#677,痛,疒,,,KanjiComponent
KANJI#380,COMPONENT#659,痛,甬,,,KanjiComponent
KANJI#380,COMPONENT#657,痛,用,,,KanjiComponent
KANJI#380,COMPONENT#34,痛,マ,,,KanjiComponent
KANJI#381,COMPONENT#677,疲,疒,,,KanjiComponent
KANJI#381,COMPONENT#683,疲,皮,,,KanjiComponent
KANJI#381,COMPONENT#279,疲,反,,,KanjiComponent
KANJI#381,COMPONENT#275,疲,又,,,KanjiComponent
KANJI#382,COMPONENT#676,疑,疑,,,KanjiComponent
KANJI#382,COMPONENT#696,疑,矢,,,KanjiComponent
KANJI#382,COMPONENT#674,疑,疋,,,KanjiComponent
KANJI#382,COMPONENT#31,疑,ヒ,,,KanjiComponent
KANJI#383,COMPONENT#708,番,禾,,,KanjiComponent
KANJI#383,COMPONENT#661,番,由,,,KanjiComponent
KANJI#383,COMPONENT#660,番,田,,,KanjiComponent
KANJI#384,COMPONENT#670,留,留,,,KanjiComponent
KANJI#384,COMPONENT#211,留,刀,,,KanjiComponent
KANJI#384,COMPONENT#660,留,田,,,KanjiComponent
KANJI#385,COMPONENT#660,申,田,,,KanjiComponent
KANJI#385,COMPONENT#661,申,由,,,KanjiComponent
KANJI#385,COMPONENT#662,申,甲,,,KanjiComponent
KANJI#386,COMPONENT#660,由,田,,,KanjiComponent
KANJI#387,COMPONENT#716,産,立,,,KanjiComponent
KANJI#387,COMPONENT#266,産,厂,,,KanjiComponent
KANJI#387,COMPONENT#656,産,生,,,KanjiComponent
KANJI#388,COMPONENT#650,球,王,,,KanjiComponent
KANJI#388,COMPONENT#620,球,求,,,KanjiComponent
KANJI#389,COMPONENT#650,現,王,,,KanjiComponent
KANJI#389,COMPONENT#807,現,見,,,KanjiComponent
KANJI#389,COMPONENT#686,現,目,,,KanjiComponent
KANJI#389,COMPONENT#164,現,儿,,,KanjiComponent
KANJI#390,COMPONENT#650,王,王,,,KanjiComponent
KANJI#391,COMPONENT#647,猫,犭,,,KanjiComponent
KANJI#391,COMPONENT#781,猫,苗,,,KanjiComponent
KANJI#391,COMPONENT#660,猫,田,,,KanjiComponent
KANJI#391,COMPONENT#778,猫,艹,,,KanjiComponent
KANJI#392,COMPONENT#88,状,丬,,,KanjiComponent
KANJI#392,COMPONENT#646,状,犬,,,KanjiComponent
KANJI#392,COMPONENT#352,状,大,,,KanjiComponent
KANJI#393,COMPONENT#647,犯,犭,,,KanjiComponent
KANJI#393,COMPONENT#50,犯,㔾,,,KanjiComponent
KANJI#394,COMPONENT#332,熱,坴,,,KanjiComponent
KANJI#394,COMPONENT#329,熱,圥,,,KanjiComponent
KANJI#394,COMPONENT#327,熱,土,,,KanjiComponent
KANJI#394,COMPONENT#94,熱,丸,,,KanjiComponent
KANJI#394,COMPONENT#632,熱,灬,,,KanjiComponent
KANJI#395,COMPONENT#631,煙,火,,,KanjiComponent
KANJI#395,COMPONENT#805,煙,覀,,,KanjiComponent
KANJI#395,COMPONENT#327,煙,土,,,KanjiComponent
KANJI#395,COMPONENT#334,煙,垔,,,KanjiComponent
