PK,SK,kanji_char,component_char,,,EntityType
COMPONENT#852,KANJI#249,髪,長,,,ComponentKanji
COMPONENT#484,KANJI#249,髪,彡,,,ComponentKanji
COMPONENT#277,KANJI#249,髪,友,,,ComponentKanji
COMPONENT#120,KANJI#249,髪,云,,,ComponentKanji
COMPONENT#632,KANJI#250,馬,灬,,,ComponentKanji
COMPONENT#765,KANJI#251,首,自,,,ComponentKanji
COMPONENT#62,KANJI#251,首,䒑,,,ComponentKanji
COMPONENT#879,KANJI#252,飛,飞,,,ComponentKanji
COMPONENT#248,KANJI#252,飛,升,,,ComponentKanji
COMPONENT#724,KANJI#253,類,米,,,ComponentKanji
COMPONENT#875,KANJI#253,類,頁,,,ComponentKanji
COMPONENT#822,KANJI#253,類,貝,,,ComponentKanji
COMPONENT#725,KANJI#253,類,类,,,ComponentKanji
COMPONENT#352,KANJI#253,類,大,,,ComponentKanji
COMPONENT#269,KANJI#254,願,原,,,ComponentKanji
COMPONENT#875,KANJI#254,願,頁,,,ComponentKanji
COMPONENT#822,KANJI#254,願,貝,,,ComponentKanji
COMPONENT#681,KANJI#254,願,白,,,ComponentKanji
COMPONENT#266,KANJI#254,願,厂,,,ComponentKanji
COMPONENT#485,KANJI#255,顔,彦,,,ComponentKanji
COMPONENT#875,KANJI#255,顔,頁,,,ComponentKanji
COMPONENT#822,KANJI#255,顔,貝,,,ComponentKanji
COMPONENT#484,KANJI#255,顔,彡,,,ComponentKanji
COMPONENT#716,KANJI#255,顔,立,,,ComponentKanji
COMPONENT#582,KANJI#256,頼,束,,,ComponentKanji
COMPONENT#875,KANJI#256,頼,頁,,,ComponentKanji
COMPONENT#822,KANJI#256,頼,貝,,,ComponentKanji
COMPONENT#813,KANJI#257,頭,豆,,,ComponentKanji
COMPONENT#875,KANJI#257,頭,頁,,,ComponentKanji
COMPONENT#822,KANJI#257,頭,貝,,,ComponentKanji
COMPONENT#67,KANJI#258,頂,丁,,,ComponentKanji
COMPONENT#875,KANJI#258,頂,頁,,,ComponentKanji
COMPONENT#822,KANJI#258,頂,貝,,,ComponentKanji
COMPONENT#871,KANJI#259,靴,革,,,ComponentKanji
COMPONENT#238,KANJI#259,靴,化,,,ComponentKanji
COMPONENT#18,KANJI#259,靴,イ,,,ComponentKanji
COMPONENT#31,KANJI#259,靴,ヒ,,,ComponentKanji
COMPONENT#734,KANJI#260,面,罒,,,ComponentKanji
COMPONENT#747,KANJI#260,面,而,,,ComponentKanji
COMPONENT#97,KANJI#261,非,丿丨,,,ComponentKanji
COMPONENT#869,KANJI#262,静,青,,,ComponentKanji
COMPONENT#116,KANJI#262,静,争,,,ComponentKanji
COMPONENT#900,KANJI#262,静,龶,,,ComponentKanji
COMPONENT#567,KANJI#262,静,月,,,ComponentKanji
COMPONENT#865,KANJI#263,雪,雨,,,ComponentKanji
COMPONENT#38,KANJI#263,雪,ヨ,,,ComponentKanji
COMPONENT#355,KANJI#264,難,夫,,,ComponentKanji
COMPONENT#859,KANJI#264,難,隹,,,ComponentKanji
COMPONENT#580,KANJI#265,雑,杂,,,ComponentKanji
COMPONENT#859,KANJI#265,雑,隹,,,ComponentKanji
COMPONENT#109,KANJI#265,雑,九,,,ComponentKanji
COMPONENT#572,KANJI#265,雑,木,,,ComponentKanji
COMPONENT#856,KANJI#266,際,阝,,,ComponentKanji
COMPONENT#702,KANJI#266,際,祭,,,ComponentKanji
COMPONENT#22,KANJI#266,際,タ,,,ComponentKanji
COMPONENT#29,KANJI#266,際,ヌ,,,ComponentKanji
COMPONENT#856,KANJI#267,陽,阝,,,ComponentKanji
COMPONENT#541,KANJI#267,陽,旦,,,ComponentKanji
COMPONENT#230,KANJI#267,陽,勿,,,ComponentKanji
COMPONENT#228,KANJI#267,陽,勹,,,ComponentKanji
COMPONENT#856,KANJI#268,険,阝,,,ComponentKanji
COMPONENT#48,KANJI#268,険,㑒,,,ComponentKanji
COMPONENT#856,KANJI#269,除,阝,,,ComponentKanji
COMPONENT#157,KANJI#269,除,余,,,ComponentKanji
COMPONENT#856,KANJI#270,限,阝,,,ComponentKanji
COMPONENT#775,KANJI#270,限,艮,,,ComponentKanji
COMPONENT#856,KANJI#271,降,阝,,,ComponentKanji
COMPONENT#344,KANJI#271,降,夅,,,ComponentKanji
COMPONENT#343,KANJI#271,降,夂,,,ComponentKanji
COMPONENT#42,KANJI#271,降,㐄,,,ComponentKanji
COMPONENT#856,KANJI#272,阪,阝,,,ComponentKanji
COMPONENT#279,KANJI#272,阪,反,,,ComponentKanji
COMPONENT#275,KANJI#272,阪,又,,,ComponentKanji
COMPONENT#853,KANJI#273,関,門,,,ComponentKanji
COMPONENT#181,KANJI#273,関,关,,,ComponentKanji
COMPONENT#353,KANJI#273,関,天,,,ComponentKanji
COMPONENT#853,KANJI#274,閉,門,,,ComponentKanji
COMPONENT#514,KANJI#274,閉,才,,,ComponentKanji
COMPONENT#616,KANJI#275,酒,氵,,,ComponentKanji
COMPONENT#845,KANJI#275,酒,酉,,,ComponentKanji
COMPONENT#845,KANJI#276,配,酉,,,ComponentKanji
COMPONENT#439,KANJI#276,配,己,,,ComponentKanji
COMPONENT#804,KANJI#276,配,西,,,ComponentKanji
COMPONENT#746,KANJI#277,都,者,,,ComponentKanji
COMPONENT#856,KANJI#277,都,阝,,,ComponentKanji
COMPONENT#744,KANJI#277,都,耂,,,ComponentKanji
COMPONENT#538,KANJI#277,都,日,,,ComponentKanji
COMPONENT#856,KANJI#278,部,阝,,,ComponentKanji
COMPONENT#716,KANJI#278,部,立,,,ComponentKanji
COMPONENT#312,KANJI#278,部,咅,,,ComponentKanji
COMPONENT#285,KANJI#278,部,口,,,ComponentKanji
COMPONENT#905,KANJI#279,選,辶,,,ComponentKanji
COMPONENT#444,KANJI#279,選,巽,,,ComponentKanji
COMPONENT#439,KANJI#279,選,己,,,ComponentKanji
COMPONENT#180,KANJI#279,選,共,,,ComponentKanji
COMPONENT#901,KANJI#279,選,龷,,,ComponentKanji
COMPONENT#905,KANJI#280,適,辶,,,ComponentKanji
COMPONENT#317,KANJI#280,適,啇,,,ComponentKanji
COMPONENT#287,KANJI#280,適,古,,,ComponentKanji
COMPONENT#188,KANJI#280,適,冂,,,ComponentKanji
COMPONENT#716,KANJI#280,適,立,,,ComponentKanji
COMPONENT#905,KANJI#281,遠,辶,,,ComponentKanji
COMPONENT#327,KANJI#281,遠,土,,,ComponentKanji
COMPONENT#802,KANJI#281,遠,袁,,,ComponentKanji
COMPONENT#911,KANJI#281,遠,𠮷,,,ComponentKanji
COMPONENT#905,KANJI#282,違,辶,,,ComponentKanji
COMPONENT#872,KANJI#282,違,韋,,,ComponentKanji
COMPONENT#42,KANJI#282,違,㐄,,,ComponentKanji
COMPONENT#905,KANJI#283,達,辶,,,ComponentKanji
COMPONENT#327,KANJI#283,達,土,,,ComponentKanji
COMPONENT#716,KANJI#283,達,立,,,ComponentKanji
COMPONENT#738,KANJI#283,達,羊,,,ComponentKanji
COMPONENT#905,KANJI#284,過,辶,,,ComponentKanji
COMPONENT#195,KANJI#284,過,冎,,,ComponentKanji
COMPONENT#193,KANJI#284,過,冋,,,ComponentKanji
COMPONENT#285,KANJI#284,過,口,,,ComponentKanji
COMPONENT#905,KANJI#285,遊,辶,,,ComponentKanji
COMPONENT#533,KANJI#285,遊,方,,,ComponentKanji
COMPONENT#907,KANJI#285,遊,𠂉,,,ComponentKanji
COMPONENT#373,KANJI#285,遊,子,,,ComponentKanji
COMPONENT#905,KANJI#286,遅,辶,,,ComponentKanji
COMPONENT#414,KANJI#286,遅,尸,,,ComponentKanji
COMPONENT#738,KANJI#286,遅,羊,,,ComponentKanji
COMPONENT#905,KANJI#287,進,辶,,,ComponentKanji
COMPONENT#859,KANJI#287,進,隹,,,ComponentKanji
COMPONENT#905,KANJI#288,連,辶,,,ComponentKanji
COMPONENT#834,KANJI#288,連,車,,,ComponentKanji
COMPONENT#905,KANJI#289,速,辶,,,ComponentKanji
COMPONENT#582,KANJI#289,速,束,,,ComponentKanji
COMPONENT#905,KANJI#290,途,辶,,,ComponentKanji
COMPONENT#157,KANJI#290,途,余,,,ComponentKanji
COMPONENT#454,KANJI#290,途,干,,,ComponentKanji
COMPONENT#905,KANJI#291,逃,辶,,,ComponentKanji
COMPONENT#170,KANJI#291,逃,兆,,,ComponentKanji
COMPONENT#164,KANJI#291,逃,儿,,,ComponentKanji
COMPONENT#905,KANJI#292,退,辶,,,ComponentKanji
COMPONENT#775,KANJI#292,退,艮,,,ComponentKanji
COMPONENT#905,KANJI#293,追,辶,,,ComponentKanji
COMPONENT#55,KANJI#293,追,㠯,,,ComponentKanji
COMPONENT#905,KANJI#294,迷,辶,,,ComponentKanji
COMPONENT#724,KANJI#294,迷,米,,,ComponentKanji
COMPONENT#572,KANJI#294,迷,木,,,ComponentKanji
COMPONENT#905,KANJI#295,返,辶,,,ComponentKanji
COMPONENT#279,KANJI#295,返,反,,,ComponentKanji
COMPONENT#275,KANJI#295,返,又,,,ComponentKanji
COMPONENT#905,KANJI#296,迎,辶,,,ComponentKanji
COMPONENT#260,KANJI#296,迎,卩,,,ComponentKanji
COMPONENT#905,KANJI#297,込,辶,,,ComponentKanji
COMPONENT#175,KANJI#297,込,入,,,ComponentKanji
COMPONENT#769,KANJI#298,辞,舌,,,ComponentKanji
COMPONENT#836,KANJI#298,辞,辛,,,ComponentKanji
COMPONENT#245,KANJI#298,辞,千,,,ComponentKanji
COMPONENT#245,KANJI#298,辞,千,,,ComponentKanji
COMPONENT#765,KANJI#299,身,自,,,ComponentKanji
COMPONENT#830,KANJI#300,路,足,,,ComponentKanji
COMPONENT#298,KANJI#300,路,各,,,ComponentKanji
COMPONENT#343,KANJI#300,路,夂,,,ComponentKanji
COMPONENT#829,KANJI#301,越,走,,,ComponentKanji
COMPONENT#505,KANJI#301,越,戊,,,ComponentKanji
COMPONENT#327,KANJI#301,越,土,,,ComponentKanji
COMPONENT#355,KANJI#302,賛,夫,,,ComponentKanji
COMPONENT#822,KANJI#302,賛,貝,,,ComponentKanji
COMPONENT#177,KANJI#302,賛,八,,,ComponentKanji
COMPONENT#53,KANJI#302,賛,㚘,,,ComponentKanji
COMPONENT#593,KANJI#303,資,次,,,ComponentKanji
COMPONENT#822,KANJI#303,資,貝,,,ComponentKanji
COMPONENT#177,KANJI#303,資,八,,,ComponentKanji
COMPONENT#202,KANJI#303,資,冫,,,ComponentKanji
COMPONENT#478,KANJI#304,費,弗,,,ComponentKanji
COMPONENT#822,KANJI#304,費,貝,,,ComponentKanji
COMPONENT#177,KANJI#304,費,八,,,ComponentKanji
COMPONENT#900,KANJI#305,責,龶,,,ComponentKanji
COMPONENT#822,KANJI#305,責,貝,,,ComponentKanji
COMPONENT#177,KANJI#305,責,八,,,ComponentKanji
COMPONENT#214,KANJI#306,貧,分,,,ComponentKanji
COMPONENT#822,KANJI#306,貧,貝,,,ComponentKanji
COMPONENT#177,KANJI#306,貧,八,,,ComponentKanji
COMPONENT#211,KANJI#306,貧,刀,,,ComponentKanji
COMPONENT#822,KANJI#307,財,貝,,,ComponentKanji
COMPONENT#177,KANJI#307,財,八,,,ComponentKanji
COMPONENT#514,KANJI#307,財,才,,,ComponentKanji
COMPONENT#20,KANJI#308,負,ク,,,ComponentKanji
COMPONENT#822,KANJI#308,負,貝,,,ComponentKanji
COMPONENT#177,KANJI#308,負,八,,,ComponentKanji
COMPONENT#810,KANJI#309,議,言,,,ComponentKanji
COMPONENT#742,KANJI#309,議,義,,,ComponentKanji
COMPONENT#508,KANJI#309,議,我,,,ComponentKanji
COMPONENT#15,KANJI#309,議,⺷,,,ComponentKanji
COMPONENT#525,KANJI#310,警,敬,,,ComponentKanji
COMPONENT#810,KANJI#310,警,言,,,ComponentKanji
COMPONENT#288,KANJI#310,警,句,,,ComponentKanji
COMPONENT#518,KANJI#310,警,攵,,,ComponentKanji
COMPONENT#228,KANJI#310,警,勹,,,ComponentKanji
COMPONENT#810,KANJI#311,識,言,,,ComponentKanji
COMPONENT#874,KANJI#311,識,音,,,ComponentKanji
COMPONENT#504,KANJI#311,識,戈,,,ComponentKanji
COMPONENT#810,KANJI#312,論,言,,,ComponentKanji
COMPONENT#160,KANJI#312,論,侖,,,ComponentKanji
COMPONENT#143,KANJI#312,論,人,,,ComponentKanji
COMPONENT#810,KANJI#313,談,言,,,ComponentKanji
COMPONENT#631,KANJI#313,談,火,,,ComponentKanji
COMPONENT#633,KANJI#313,談,炎,,,ComponentKanji
COMPONENT#810,KANJI#314,調,言,,,ComponentKanji
COMPONENT#311,KANJI#314,調,周,,,ComponentKanji
COMPONENT#8,KANJI#314,調,⺆,,,ComponentKanji
COMPONENT#911,KANJI#314,調,𠮷,,,ComponentKanji
COMPONENT#810,KANJI#315,説,言,,,ComponentKanji
COMPONENT#174,KANJI#315,説,兑,,,ComponentKanji
COMPONENT#168,KANJI#315,説,兄,,,ComponentKanji
COMPONENT#164,KANJI#315,説,儿,,,ComponentKanji
COMPONENT#810,KANJI#316,誤,言,,,ComponentKanji
COMPONENT#308,KANJI#316,誤,呉,,,ComponentKanji
COMPONENT#285,KANJI#316,誤,口,,,ComponentKanji
COMPONENT#179,KANJI#316,誤,六,,,ComponentKanji
COMPONENT#810,KANJI#317,認,言,,,ComponentKanji
COMPONENT#494,KANJI#317,認,忍,,,ComponentKanji
COMPONENT#213,KANJI#317,認,刃,,,ComponentKanji
COMPONENT#491,KANJI#317,認,心,,,ComponentKanji
COMPONENT#810,KANJI#318,許,言,,,ComponentKanji
COMPONENT#249,KANJI#318,許,午,,,ComponentKanji
COMPONENT#810,KANJI#319,訪,言,,,ComponentKanji
COMPONENT#533,KANJI#319,訪,方,,,ComponentKanji
COMPONENT#810,KANJI#320,記,言,,,ComponentKanji
COMPONENT#439,KANJI#320,記,己,,,ComponentKanji
COMPONENT#809,KANJI#321,解,角,,,ComponentKanji
COMPONENT#211,KANJI#321,解,刀,,,ComponentKanji
COMPONENT#643,KANJI#321,解,牛,,,ComponentKanji
COMPONENT#20,KANJI#321,解,ク,,,ComponentKanji
COMPONENT#859,KANJI#322,観,隹,,,ComponentKanji
COMPONENT#807,KANJI#322,観,見,,,ComponentKanji
COMPONENT#164,KANJI#322,観,儿,,,ComponentKanji
COMPONENT#686,KANJI#322,観,目,,,ComponentKanji
COMPONENT#12,KANJI#323,覚,⺍冖,,,ComponentKanji
COMPONENT#807,KANJI#323,覚,見,,,ComponentKanji
COMPONENT#164,KANJI#323,覚,儿,,,ComponentKanji
COMPONENT#686,KANJI#323,覚,目,,,ComponentKanji
COMPONENT#355,KANJI#324,規,夫,,,ComponentKanji
COMPONENT#807,KANJI#324,規,見,,,ComponentKanji
COMPONENT#164,KANJI#324,規,儿,,,ComponentKanji
COMPONENT#686,KANJI#324,規,目,,,ComponentKanji
COMPONENT#805,KANJI#325,要,覀,,,ComponentKanji
COMPONENT#367,KANJI#325,要,女,,,ComponentKanji
COMPONENT#801,KANJI#326,表,表,,,ComponentKanji
COMPONENT#799,KANJI#326,表,衣,,,ComponentKanji
COMPONENT#900,KANJI#326,表,龶,,,ComponentKanji
COMPONENT#798,KANJI#327,術,行,,,ComponentKanji
COMPONENT#576,KANJI#327,術,朮,,,ComponentKanji
COMPONENT#487,KANJI#327,術,彳,,,ComponentKanji
COMPONENT#118,KANJI#327,術,亍,,,ComponentKanji
COMPONENT#778,KANJI#328,薬,艹,,,ComponentKanji
COMPONENT#591,KANJI#328,薬,楽,,,ComponentKanji
COMPONENT#681,KANJI#328,薬,白,,,ComponentKanji
COMPONENT#572,KANJI#328,薬,木,,,ComponentKanji
COMPONENT#778,KANJI#329,葉,艹,,,ComponentKanji
COMPONENT#78,KANJI#329,葉,世,,,ComponentKanji
COMPONENT#572,KANJI#329,葉,木,,,ComponentKanji
COMPONENT#778,KANJI#330,落,艹,,,ComponentKanji
COMPONENT#616,KANJI#330,落,氵,,,ComponentKanji
COMPONENT#343,KANJI#330,落,夂,,,ComponentKanji
COMPONENT#298,KANJI#330,落,各,,,ComponentKanji
COMPONENT#285,KANJI#330,落,口,,,ComponentKanji
COMPONENT#778,KANJI#331,草,艹,,,ComponentKanji
COMPONENT#544,KANJI#331,草,早,,,ComponentKanji
COMPONENT#538,KANJI#331,草,日,,,ComponentKanji
COMPONENT#242,KANJI#331,草,十,,,ComponentKanji
COMPONENT#778,KANJI#332,苦,艹,,,ComponentKanji
COMPONENT#287,KANJI#332,苦,古,,,ComponentKanji
COMPONENT#285,KANJI#332,苦,口,,,ComponentKanji
COMPONENT#778,KANJI#333,若,艹,,,ComponentKanji
COMPONENT#295,KANJI#333,若,右,,,ComponentKanji
COMPONENT#285,KANJI#333,若,口,,,ComponentKanji
COMPONENT#775,KANJI#334,良,艮,,,ComponentKanji
COMPONENT#773,KANJI#335,船,舟,,,ComponentKanji
COMPONENT#51,KANJI#335,船,㕣,,,ComponentKanji
COMPONENT#349,KANJI#336,舞,夕,,,ComponentKanji
COMPONENT#771,KANJI#336,舞,舛,,,ComponentKanji
COMPONENT#42,KANJI#336,舞,㐄,,,ComponentKanji
COMPONENT#567,KANJI#337,腹,月,,,ComponentKanji
COMPONENT#348,KANJI#337,腹,复,,,ComponentKanji
COMPONENT#343,KANJI#337,腹,夂,,,ComponentKanji
COMPONENT#762,KANJI#338,能,能,,,ComponentKanji
COMPONENT#567,KANJI#338,能,月,,,ComponentKanji
COMPONENT#35,KANJI#338,能,ム,,,ComponentKanji
COMPONENT#31,KANJI#338,能,ヒ,,,ComponentKanji
COMPONENT#239,KANJI#339,背,北,,,ComponentKanji
COMPONENT#567,KANJI#339,背,月,,,ComponentKanji
COMPONENT#567,KANJI#340,育,月,,,ComponentKanji
COMPONENT#128,KANJI#340,育,亠ム,,,ComponentKanji
COMPONENT#750,KANJI#341,職,耳,,,ComponentKanji
COMPONENT#874,KANJI#341,職,音,,,ComponentKanji
COMPONENT#504,KANJI#341,職,戈,,,ComponentKanji
COMPONENT#750,KANJI#342,耳,耳,,,ComponentKanji
COMPONENT#327,KANJI#343,老,土,,,ComponentKanji
COMPONENT#744,KANJI#343,老,耂,,,ComponentKanji
COMPONENT#31,KANJI#343,老,ヒ,,,ComponentKanji
COMPONENT#15,KANJI#344,美,⺷,,,ComponentKanji
COMPONENT#352,KANJI#344,美,大,,,ComponentKanji
COMPONENT#650,KANJI#344,美,王,,,ComponentKanji
COMPONENT#734,KANJI#345,置,罒,,,ComponentKanji
COMPONENT#687,KANJI#345,置,直,,,ComponentKanji
COMPONENT#686,KANJI#345,置,目,,,ComponentKanji
COMPONENT#242,KANJI#345,置,十,,,ComponentKanji
COMPONENT#734,KANJI#346,罪,罒,,,ComponentKanji
COMPONENT#870,KANJI#346,罪,非,,,ComponentKanji
COMPONENT#728,KANJI#347,緒,糸,,,ComponentKanji
COMPONENT#459,KANJI#347,緒,幺,,,ComponentKanji
COMPONENT#746,KANJI#347,緒,者,,,ComponentKanji
COMPONENT#744,KANJI#347,緒,耂,,,ComponentKanji
COMPONENT#728,KANJI#348,続,糸,,,ComponentKanji
COMPONENT#459,KANJI#348,続,幺,,,ComponentKanji
COMPONENT#341,KANJI#348,続,売,,,ComponentKanji
COMPONENT#337,KANJI#348,続,士,,,ComponentKanji
COMPONENT#728,KANJI#349,絶,糸,,,ComponentKanji
COMPONENT#459,KANJI#349,絶,幺,,,ComponentKanji
COMPONENT#777,KANJI#349,絶,色,,,ComponentKanji
COMPONENT#728,KANJI#350,絵,糸,,,ComponentKanji
COMPONENT#459,KANJI#350,絵,幺,,,ComponentKanji
COMPONENT#155,KANJI#350,絵,会,,,ComponentKanji
COMPONENT#728,KANJI#351,給,糸,,,ComponentKanji
COMPONENT#459,KANJI#351,給,幺,,,ComponentKanji
COMPONENT#299,KANJI#351,給,合,,,ComponentKanji
COMPONENT#728,KANJI#352,経,糸,,,ComponentKanji
COMPONENT#459,KANJI#352,経,幺,,,ComponentKanji
COMPONENT#328,KANJI#352,経,圣,,,ComponentKanji
COMPONENT#275,KANJI#352,経,又,,,ComponentKanji
COMPONENT#327,KANJI#352,経,土,,,ComponentKanji
COMPONENT#728,KANJI#353,組,糸,,,ComponentKanji
COMPONENT#459,KANJI#353,組,幺,,,ComponentKanji
COMPONENT#77,KANJI#353,組,且,,,ComponentKanji
COMPONENT#728,KANJI#354,約,糸,,,ComponentKanji
COMPONENT#459,KANJI#354,約,幺,,,ComponentKanji
COMPONENT#229,KANJI#354,約,勺,,,ComponentKanji
COMPONENT#228,KANJI#354,約,勹,,,ComponentKanji
COMPONENT#724,KANJI#355,精,米,,,ComponentKanji
COMPONENT#869,KANJI#355,精,青,,,ComponentKanji
COMPONENT#900,KANJI#355,精,龶,,,ComponentKanji
COMPONENT#567,KANJI#355,精,月,,,ComponentKanji
COMPONENT#724,KANJI#356,米,米,,,ComponentKanji
COMPONENT#572,KANJI#356,米,木,,,ComponentKanji
COMPONENT#722,KANJI#357,箱,竹,,,ComponentKanji
COMPONENT#688,KANJI#357,箱,相,,,ComponentKanji
COMPONENT#572,KANJI#357,箱,木,,,ComponentKanji
COMPONENT#686,KANJI#357,箱,目,,,ComponentKanji
COMPONENT#722,KANJI#358,等,竹,,,ComponentKanji
COMPONENT#397,KANJI#358,等,寺,,,ComponentKanji
COMPONENT#722,KANJI#359,笑,竹,,,ComponentKanji
COMPONENT#357,KANJI#359,笑,夭,,,ComponentKanji
COMPONENT#378,KANJI#360,窓,宀,,,ComponentKanji
COMPONENT#164,KANJI#360,窓,儿,,,ComponentKanji
COMPONENT#491,KANJI#360,窓,心,,,ComponentKanji
COMPONENT#178,KANJI#360,窓,公,,,ComponentKanji
COMPONENT#378,KANJI#361,突,宀,,,ComponentKanji
COMPONENT#164,KANJI#361,突,儿,,,ComponentKanji
COMPONENT#352,KANJI#361,突,大,,,ComponentKanji
COMPONENT#708,KANJI#362,積,禾,,,ComponentKanji
COMPONENT#900,KANJI#362,積,龶,,,ComponentKanji
COMPONENT#822,KANJI#362,積,貝,,,ComponentKanji
COMPONENT#686,KANJI#362,積,目,,,ComponentKanji
COMPONENT#708,KANJI#363,種,禾,,,ComponentKanji
COMPONENT#849,KANJI#363,種,重,,,ComponentKanji
COMPONENT#663,KANJI#363,種,申,,,ComponentKanji
COMPONENT#327,KANJI#363,種,土,,,ComponentKanji
COMPONENT#708,KANJI#364,程,禾,,,ComponentKanji
COMPONENT#285,KANJI#364,程,口,,,ComponentKanji
COMPONENT#650,KANJI#364,程,王,,,ComponentKanji
COMPONENT#708,KANJI#365,科,禾,,,ComponentKanji
COMPONENT#528,KANJI#365,科,斗,,,ComponentKanji
COMPONENT#700,KANJI#366,福,礻,,,ComponentKanji
COMPONENT#669,KANJI#366,福,畐,,,ComponentKanji
COMPONENT#660,KANJI#366,福,田,,,ComponentKanji
COMPONENT#700,KANJI#367,神,礻,,,ComponentKanji
COMPONENT#663,KANJI#367,神,申,,,ComponentKanji
COMPONENT#700,KANJI#368,祖,礻,,,ComponentKanji
COMPONENT#77,KANJI#368,祖,且,,,ComponentKanji
COMPONENT#700,KANJI#369,礼,礻,,,ComponentKanji
COMPONENT#108,KANJI#369,礼,乚,,,ComponentKanji
COMPONENT#177,KANJI#370,示,八,,,ComponentKanji
COMPONENT#67,KANJI#370,示,丁,,,ComponentKanji
COMPONENT#698,KANJI#371,確,石,,,ComponentKanji
COMPONENT#859,KANJI#371,確,隹,,,ComponentKanji
COMPONENT#860,KANJI#371,確,隺,,,ComponentKanji
COMPONENT#698,KANJI#372,破,石,,,ComponentKanji
COMPONENT#683,KANJI#372,破,皮,,,ComponentKanji
COMPONENT#279,KANJI#372,破,反,,,ComponentKanji
COMPONENT#70,KANJI#373,石,丆,,,ComponentKanji
COMPONENT#285,KANJI#373,石,口,,,ComponentKanji
COMPONENT#686,KANJI#374,眠,目,,,ComponentKanji
COMPONENT#613,KANJI#374,眠,民,,,ComponentKanji
COMPONENT#572,KANJI#375,相,木,,,ComponentKanji
COMPONENT#686,KANJI#375,相,目,,,ComponentKanji
COMPONENT#686,KANJI#376,直,目,,,ComponentKanji
COMPONENT#593,KANJI#377,盗,次,,,ComponentKanji
COMPONENT#684,KANJI#377,盗,皿,,,ComponentKanji
COMPONENT#143,KANJI#377,盗,人,,,ComponentKanji
COMPONENT#202,KANJI#377,盗,冫,,,ComponentKanji
COMPONENT#609,KANJI#378,皆,比,,,ComponentKanji
COMPONENT#681,KANJI#378,皆,白,,,ComponentKanji
COMPONENT#31,KANJI#378,皆,ヒ,,,ComponentKanji
COMPONENT#678,KANJI#379,登,癶,,,ComponentKanji
COMPONENT#813,KANJI#379,登,豆,,,ComponentKanji
COMPONENT#677,KANJI#380,痛,疒,,,ComponentKanji
COMPONENT#659,KANJI#380,痛,甬,,,ComponentKanji
COMPONENT#657,KANJI#380,痛,用,,,ComponentKanji
COMPONENT#34,KANJI#380,痛,マ,,,ComponentKanji
COMPONENT#677,KANJI#381,疲,疒,,,ComponentKanji
COMPONENT#683,KANJI#381,疲,皮,,,ComponentKanji
COMPONENT#279,KANJI#381,疲,反,,,ComponentKanji
COMPONENT#275,KANJI#381,疲,又,,,ComponentKanji
COMPONENT#676,KANJI#382,疑,疑,,,ComponentKanji
COMPONENT#696,KANJI#382,疑,矢,,,ComponentKanji
COMPONENT#674,KANJI#382,疑,疋,,,ComponentKanji
COMPONENT#31,KANJI#382,疑,ヒ,,,ComponentKanji
COMPONENT#708,KANJI#383,番,禾,,,ComponentKanji
COMPONENT#661,KANJI#383,番,由,,,ComponentKanji
COMPONENT#660,KANJI#383,番,田,,,ComponentKanji
COMPONENT#670,KANJI#384,留,留,,,ComponentKanji
COMPONENT#211,KANJI#384,留,刀,,,ComponentKanji
COMPONENT#660,KANJI#384,留,田,,,ComponentKanji
COMPONENT#660,KANJI#385,申,田,,,ComponentKanji
COMPONENT#661,KANJI#385,申,由,,,ComponentKanji
COMPONENT#662,KANJI#385,申,甲,,,ComponentKanji
COMPONENT#660,KANJI#386,由,田,,,ComponentKanji
COMPONENT#716,KANJI#387,産,立,,,ComponentKanji
COMPONENT#266,KANJI#387,産,厂,,,ComponentKanji
COMPONENT#656,KANJI#387,産,生,,,ComponentKanji
COMPONENT#650,KANJI#388,球,王,,,ComponentKanji
COMPONENT#620,KANJI#388,球,求,,,ComponentKanji
COMPONENT#650,KANJI#389,現,王,,,ComponentKanji
COMPONENT#807,KANJI#389,現,見,,,ComponentKanji
COMPONENT#686,KANJI#389,現,目,,,ComponentKanji
COMPONENT#164,KANJI#389,現,儿,,,ComponentKanji
COMPONENT#650,KANJI#390,王,王,,,ComponentKanji
COMPONENT#647,KANJI#391,猫,犭,,,ComponentKanji
COMPONENT#781,KANJI#391,猫,苗,,,ComponentKanji
COMPONENT#660,KANJI#391,猫,田,,,ComponentKanji
COMPONENT#778,KANJI#391,猫,艹,,,ComponentKanji
COMPONENT#88,KANJI#392,状,丬,,,ComponentKanji
COMPONENT#646,KANJI#392,状,犬,,,ComponentKanji
COMPONENT#352,KANJI#392,状,大,,,ComponentKanji
COMPONENT#647,KANJI#393,犯,犭,,,ComponentKanji
COMPONENT#50,KANJI#393,犯,㔾,,,ComponentKanji
COMPONENT#332,KANJI#394,熱,坴,,,ComponentKanji
COMPONENT#329,KANJI#394,熱,圥,,,ComponentKanji
COMPONENT#327,KANJI#394,熱,土,,,ComponentKanji
COMPONENT#94,KANJI#394,熱,丸,,,ComponentKanji
COMPONENT#632,KANJI#394,熱,灬,,,ComponentKanji
COMPONENT#631,KANJI#395,煙,火,,,ComponentKanji
COMPONENT#805,KANJI#395,煙,覀,,,ComponentKanji
COMPONENT#327,KANJI#395,煙,土,,,ComponentKanji
COMPONENT#334,KANJI#395,煙,垔,,,ComponentKanji
